number_of_time_periods,lower_bounds,upper_bounds,best_solution,time_used,number_of_benders_iterations,number_of_runs,commitment_schedule,turning_on_schedule,turning_off_schedule,termination_reason
5,"[-inf, 191.0, 219.64, 238.765, 242.08642857142857, 253.57333333333335, 255.37261904761905, 255.37261904761905, 255.58928571428572, 256.13214285714287, 256.13214285714287, 256.8012587412587, 256.8012587412587, 256.8012587412587, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284]","[330.0, 330.0, 330.0, 330.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,87.64895486831665,20,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 219.64, 238.765, 242.08642857142857, 242.35428571428568, 244.92499999999998, 244.92499999999998, 247.43892857142856, 247.43892857142856, 247.43892857142856, 247.43892857142856, 254.2704637155722, 254.2704637155722, 254.2704637155722, 254.2704637155722, 254.2704637155722, 254.2704637155722, 254.2704637155722, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 255.33827903091063, 257.09785714285715, 257.09785714285715, 257.09785714285715]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 322.8, 322.8, 322.8, 322.8, 322.8, 322.8, 322.8, 322.8, 322.8, 322.8, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 318.55, 310.8, 310.8, 310.8, 310.8]",310.8,210.80609107017517,30,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 1, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Max Iterations Reached
5,"[-inf, 191.0, 219.64, 238.765, 238.765, 242.08642857142857, 244.65714285714284, 244.92499999999998, 244.92499999999998, 247.43892857142856, 256.3696428571428, 256.3696428571428, 256.3696428571428, 256.3696428571428, 256.3696428571428, 256.3696428571428, 256.3696428571428, 256.3696428571428, 256.3696428571428, 256.3696428571428, 257.00535964035964, 257.00535964035964, 257.00535964035964, 257.00535964035964, 257.00535964035964, 257.00535964035964, 257.00535964035964, 257.00535964035964, 257.00535964035964, 257.00535964035964]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 322.8, 322.8, 322.8, 322.8, 322.8, 322.8, 322.8, 322.8, 322.8, 322.8, 322.8, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05, 320.05]",320.05,230.30132150650024,30,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 1, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}}",Max Iterations Reached
5,"[-inf, 191.0, 218.125, 231.76136363636365, 234.55357142857144, 235.82908163265307, 245.03979591836736, 245.1469387755102, 245.1469387755102, 245.1469387755102, 245.1469387755102, 245.2540816326531, 245.57551020408164, 245.57551020408164, 247.83505102040817, 247.83505102040817, 256.2012755102041, 256.2012755102041, 256.2012755102041, 256.2012755102041, 256.2012755102041, 256.2012755102041, 256.2012755102041, 256.2012755102041, 256.2012755102041, 256.2012755102041]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 314.0, 314.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,335.32386326789856,26,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 218.125, 238.765]","[330.0, 330.0, 330.0, 293.5]",293.5,8.350727796554565,4,5000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 5-Period Case
5,"[-inf, 191.0, 218.125, 230.625, 237.05357142857147, 237.15357142857147, 237.15357142857147, 244.83690476190478, 244.925, 244.925, 245.0857142857143, 245.0857142857143, 245.0857142857143, 247.4432142857143, 247.4432142857143, 247.4432142857143, 247.4432142857143, 247.4432142857143, 247.4432142857143, 247.4432142857143, 247.4432142857143, 247.4432142857143, 255.1461052631579, 255.1461052631579, 255.1461052631579]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 314.0, 314.0, 314.0, 314.0, 314.0, 314.0, 314.0, 314.0, 314.0, 314.0, 314.0, 314.0, 314.0]",314.0,144.56628584861755,25,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 218.125, 238.765, 241.3357142857143, 241.3357142857143, 244.76428571428576, 256.2857142857143, 256.80357142857144, 256.80357142857144, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.44642857142856, 258.5267857142857, 258.5267857142857, 258.5267857142857, 258.5267857142857, 258.5267857142857, 258.5267857142857, 258.5267857142857, 258.5267857142857, 258.5267857142857, 258.5267857142857]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 313.3, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0]",306.0,263.7104048728943,29,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 219.64, 238.765, 242.19357142857146, 242.515, 245.0857142857143, 245.0857142857143, 255.58928571428572, 255.58928571428572, 255.58928571428572, 256.1000082815735, 256.1000082815735, 256.1000082815735, 256.7853602484472, 256.7853602484472, 256.7853602484472, 256.7853602484472, 256.7853602484472, 256.7853602484472, 256.7853602484472, 256.7853602484472, 256.7853602484472]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,124.32386541366577,23,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 219.64, 238.765, 238.9075, 242.33607142857144, 244.76428571428576, 244.76428571428576, 256.75, 258.4242857142857, 258.4242857142857, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284, 258.78214285714284]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 311.3, 311.3, 311.3, 311.3, 311.3, 311.3, 311.3, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,201.54575061798096,30,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Max Iterations Reached
5,"[-inf, 191.0, 207.36363636363637, 222.8542857142857, 241.9792857142857, 242.1217857142857, 242.1217857142857, 242.1217857142857, 244.55, 244.925, 244.925, 247.32892857142855, 247.32892857142855, 247.32892857142855, 247.32892857142855, 247.32892857142855, 247.32892857142855, 247.32892857142855, 247.32892857142855, 247.32892857142855, 247.32892857142855, 247.32892857142855]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0]",306.0,184.5384955406189,22,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
5,"[-inf, 191.0, 218.125, 238.765, 239.14, 241.28214285714287, 244.49642857142857, 257.234693877551, 257.73032069970844, 257.73032069970844, 257.73032069970844, 257.73032069970844, 257.73032069970844, 257.73032069970844, 257.73032069970844, 257.73032069970844, 257.73032069970844, 257.73032069970844, 257.73032069970844, 257.73032069970844, 258.4431999362245, 258.4431999362245, 258.4431999362245, 258.4431999362245, 258.5088006683814, 258.5088006683814, 258.5088006683814, 258.5088006683814, 258.5088006683814, 258.5088006683814]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 316.8, 316.8, 316.8, 316.8, 316.8, 316.8, 316.8, 316.8, 316.8, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,204.2165126800537,30,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Max Iterations Reached
5,"[-inf, 191.0, 219.64, 238.765, 242.08642857142857, 253.57333333333335, 255.37261904761905, 255.94404761904764, 255.94404761904764, 255.94404761904764, 255.94404761904764, 255.94404761904764, 256.16071428571433, 256.16071428571433, 256.4623034482758, 256.6774263038549, 256.6774263038549, 257.21314058956915, 257.21314058956915, 257.21314058956915, 257.21314058956915, 257.21314058956915, 257.21314058956915]","[330.0, 330.0, 330.0, 330.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,104.22159123420715,23,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 218.125, 238.765, 242.08642857142857, 242.22892857142858, 242.22892857142858, 244.65714285714284, 244.65714285714284, 244.76428571428576, 244.76428571428576, 244.76428571428576, 244.76428571428576, 244.76428571428576, 245.0857142857143, 245.0857142857143, 253.2939097744361, 255.06621052631579, 255.06621052631579, 256.7617950310559, 256.7617950310559, 256.7617950310559, 256.8403664596273, 256.8403664596273, 257.04136528028937, 257.05058314176244, 257.05058314176244, 257.05058314176244, 257.05058314176244, 257.14250665483587]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 320.05, 306.0, 306.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,213.3892970085144,30,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Max Iterations Reached
5,"[-inf, 191.0, 219.64, 238.765, 241.3357142857143, 244.65714285714284, 244.65714285714284, 244.65714285714284, 244.76428571428576, 244.76428571428576, 244.76428571428576, 244.76428571428576, 244.76428571428576, 244.76428571428576, 245.0857142857143, 245.0857142857143, 252.38679653679654, 254.23509479628882, 254.23509479628882, 255.0909440267335, 256.9700305418719, 256.9700305418719, 256.9700305418719, 256.9700305418719, 256.9700305418719, 256.9700305418719, 256.9700305418719]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 324.5, 324.5, 324.5, 324.5, 324.5, 324.5, 324.5, 322.05, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0]",306.0,136.98419046401978,27,5000,"{1: {1: 0, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 0, 2: 1, 3: 0}, 2: {1: 1, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 218.125, 228.125, 241.05, 244.37142857142857, 244.63928571428568, 253.29285714285714, 253.29285714285714, 253.29285714285714, 253.29285714285714, 254.00714285714287, 254.1142857142857, 254.1142857142857, 254.1142857142857, 254.1142857142857, 255.90088213673118, 255.90088213673118, 255.90088213673118, 255.90088213673118, 255.90088213673118, 256.163807890223, 256.163807890223, 256.163807890223, 256.163807890223]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0]",306.0,152.5235447883606,25,5000,"{1: {1: 1, 2: 0, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 219.64, 238.765, 242.19357142857146, 242.33607142857144, 253.43571428571428, 255.15, 257.00714285714287, 257.1821428571429, 257.1821428571429, 257.1821428571429, 257.1821428571429, 257.1821428571429, 257.1821428571429, 259.0661094224924, 259.0661094224924, 259.0661094224924, 259.0661094224924, 259.0661094224924, 259.0661094224924, 259.0661094224924]","[330.0, 330.0, 330.0, 330.0, 330.0, 310.3, 310.3, 310.3, 310.3, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0, 308.0]",308.0,88.65833854675293,22,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 218.125, 230.625, 237.05357142857147, 237.05357142857147, 244.65714285714284, 244.65714285714284, 247.0064285714286, 247.0064285714286, 247.0064285714286]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 324.0, 324.0, 324.0, 293.5]",293.5,32.746360540390015,11,5000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Known Optimal Solution Found for 5-Period Case
5,"[-inf, 191.0, 219.64, 238.765, 239.14, 242.3542857142857, 244.925, 244.925, 245.03214285714284, 255.58928571428572, 255.58928571428572, 255.58928571428572, 256.19821428571424, 256.19821428571424, 256.19821428571424, 256.19821428571424, 256.19821428571424, 256.19821428571424, 256.8403664596273, 256.8403664596273, 256.8403664596273, 256.8403664596273, 256.8403664596273, 256.8403664596273]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,127.03820872306824,24,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 218.125, 238.765, 241.3357142857143, 244.76428571428576, 244.76428571428576, 245.03214285714284, 254.70357142857142, 256.63214285714287, 256.63214285714287, 256.63214285714287, 256.63214285714287, 256.63214285714287, 256.63214285714287, 256.63214285714287, 256.6767857142857, 256.6767857142857, 256.6767857142857, 256.6767857142857, 256.6767857142857, 257.0664185814186, 257.0664185814186, 257.0664185814186, 257.0664185814186]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 311.5, 311.5, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,185.1533842086792,25,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Stagnation Limit Reached
5,"[-inf, 191.0, 219.64, 238.765, 241.3357142857143, 244.65714285714284, 244.65714285714284, 244.65714285714284, 244.76428571428576, 245.03214285714284, 245.03214285714284, 247.32892857142855, 247.4432142857143, 247.4432142857143, 247.4432142857143, 247.4432142857143, 247.4432142857143, 247.4432142857143, 256.2012755102041, 256.2012755102041, 256.2012755102041, 256.2012755102041, 256.2012755102041, 256.6727040816327, 256.6727040816327, 256.6727040816327, 256.6727040816327, 256.6727040816327, 256.6727040816327, 256.6727040816327]","[330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 330.0, 324.0, 314.0, 314.0, 306.0, 306.0, 306.0, 306.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0]",294.0,209.11380887031555,30,5000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}}",Max Iterations Reached
