number_of_time_periods,lower_bounds,upper_bounds,best_solution,time_used,number_of_benders_iterations,number_of_runs,commitment_schedule,turning_on_schedule,turning_off_schedule,termination_reason
8,"[-inf, 306.0, 334.64, 355.28, 374.405, 374.405, 374.405, 374.405, 376.9757142857143, 380.40428571428566, 380.40428571428566, 380.40428571428566, 380.40428571428566, 380.40428571428566, 390.79, 393.07500000000005]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 487.3, 487.3, 487.3]",487.3,82.71330499649048,16,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 1}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 1, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 334.64, 361.265, 374.405, 374.405, 377.8335714285714, 380.40428571428566, 382.04367346938767, 382.9749999999999, 383.0611038961039, 383.0611038961039, 383.0611038961039, 394.4642857142858]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 502.8, 502.8]",502.8,53.725083351135254,14,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}, 7: {1: 1, 2: 0, 3: 1}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 1}, 8: {1: 0, 2: 1, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 1}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 1, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 329.0, 341.5, 347.92857142857144, 364.55357142857144, 368.30357142857144, 368.30357142857144, 368.30357142857144, 368.30357142857144, 376.0721428571429, 376.0721428571429, 376.0721428571429, 382.4321428571428]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0]",507.0,72.15183544158936,14,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 329.0, 345.625, 364.825, 369.3335714285714, 379.94999999999993, 379.94999999999993, 380.36839285714285, 382.1355102040816, 382.1355102040816, 382.1355102040816, 382.1355102040816]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0]",507.0,75.33992099761963,13,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 334.64, 352.42552631578945, 362.4255263157895, 366.81315789473683, 367.8333333333333, 370.3333333333333, 376.13690476190476, 377.68027210884355, 385.0758503401361, 385.1231292517006, 385.1231292517006, 385.1231292517006]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0]",507.0,53.496922731399536,14,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 333.125, 361.265, 364.69357142857143, 369.69357142857143, 369.69357142857143, 369.69357142857143, 372.4292857142857, 380.48571428571427, 381.82499999999993, 383.24285714285713, 383.2964285714285]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0]",507.0,50.273834228515625,13,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 334.64, 361.265, 364.5864285714286, 377.72642857142864, 380.2971428571429, 380.2971428571429, 382.1355102040816, 398.5292517006803, 398.5292517006803, 398.5292517006803, 398.5292517006803, 398.5292517006803, 398.5292517006803]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 479.3, 479.3, 479.3, 479.3, 479.3, 479.3, 479.3]",479.3,82.96720004081726,15,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 0}, 6: {1: 1, 2: 1, 3: 0}, 7: {1: 1, 2: 0, 3: 0}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 1, 3: 1}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 1, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 334.64, 349.64, 366.265, 369.5864285714286, 372.3221428571429, 372.3221428571429, 380.25642857142856, 380.25642857142856, 380.25642857142856, 380.25642857142856, 383.9428571428572]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0]",507.0,68.6885576248169,13,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 329.0, 349.64, 364.98285714285714, 374.6792857142857, 377.23571428571427, 391.63214285714287, 391.63214285714287, 391.63214285714287, 392.48928571428576, 395.6071428571429, 395.6071428571429, 398.835]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 500.8, 500.8, 500.8, 500.8, 500.8, 500.8, 488.8, 488.8]",488.8,82.94771480560303,14,2000,"{1: {1: 1, 2: 0, 3: 0}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 0, 3: 1}, 4: {1: 1, 2: 0, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 1}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 1, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 1, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
8,"[-inf, 306.0, 334.64, 335.7828571428571, 361.265, 361.265, 366.265, 371.98375, 371.98375, 382.60446428571424, 382.60446428571424, 382.60446428571424, 384.3966071428571]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0]",507.0,79.5484266281128,13,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 333.125, 353.765, 368.765, 380.67125, 380.81375, 383.2419642857143, 386.8357142857143, 386.85, 386.85, 386.85, 386.85, 386.85, 386.85]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0]",507.0,90.0865125656128,15,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 334.64, 353.84, 357.0542857142857, 371.0951020408163, 371.0951020408163, 373.9451020408163, 378.6442857142857, 378.6442857142857, 378.6442857142857, 379.32795918367344, 379.32795918367344, 379.5422448979591]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0]",507.0,80.17290925979614,14,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 334.64, 355.28, 374.405, 376.9757142857143, 376.9757142857143, 379.5464285714285, 382.9749999999999, 389.8071428571428, 389.8071428571428, 389.8071428571428, 389.8071428571428, 392.37857142857143, 392.37857142857143]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0, 491.0]",491.0,81.33368468284607,15,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 0}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 1}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 1}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 1}}",Master Problem DADK Failed
8,"[-inf, 306.0, 329.0, 353.125, 366.265, 368.55, 375.975, 375.975, 375.975, 385.81339285714284, 394.8591911764706, 394.8591911764706]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 498.05, 498.05, 498.05]",498.05,57.43560290336609,12,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 0, 3: 1}, 7: {1: 1, 2: 0, 3: 0}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 1}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 1, 3: 1}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 1, 3: 0}, 7: {1: 0, 2: 0, 3: 1}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 326.2285714285714, 335.6695238095238, 355.1666666666667, 374.2916666666667, 376.86238095238093, 376.86238095238093, 379.22836734693874, 379.53999999999996, 379.53999999999996, 379.53999999999996, 379.53999999999996]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0]",507.0,55.64215970039368,13,2000,"{1: {1: 1, 2: 1, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 1, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 1}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 334.64, 355.28, 357.5527272727273, 360.1234415584415, 363.08642857142854, 379.5464285714285, 385.5464285714285, 385.5464285714285, 385.5464285714285, 395.2, 395.2, 397.4744897959183, 397.4744897959183, 397.4744897959183]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 466.5, 466.5, 466.5, 466.5, 466.5, 466.5]",466.5,84.06583523750305,16,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 0}, 4: {1: 1, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 1}, 7: {1: 1, 2: 1, 3: 0}, 8: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 1}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 1}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 333.125, 345.625, 356.3357142857143, 369.9720779220779, 369.9720779220779, 375.2642857142857, 375.3642857142857, 375.3642857142857, 375.3642857142857, 381.7089285714286, 381.8496847991866, 381.8496847991866, 381.8496847991866]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 491.5, 491.5, 491.5, 491.5]",491.5,81.44901371002197,15,2000,"{1: {1: 1, 2: 0, 3: 1}, 2: {1: 1, 2: 1, 3: 1}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 0, 2: 1, 3: 1}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 0}, 7: {1: 1, 2: 1, 3: 0}, 8: {1: 1, 2: 1, 3: 0}}","{1: {1: 1, 2: 0, 3: 0}, 2: {1: 0, 2: 1, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 1, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}","{1: {1: 0, 2: 0, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 1, 2: 0, 3: 0}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
8,"[-inf, 306.0, 333.125, 346.7613636363636, 361.265, 363.765, 376.69, 377.065, 379.63571428571424, 379.63571428571424, 379.9357142857143, 389.3357142857143, 389.3357142857143]","[507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 507.0, 502.5, 502.5, 502.5, 502.5]",502.5,70.7197322845459,13,2000,"{1: {1: 1, 2: 1, 3: 0}, 2: {1: 1, 2: 1, 3: 0}, 3: {1: 1, 2: 1, 3: 1}, 4: {1: 0, 2: 1, 3: 0}, 5: {1: 1, 2: 1, 3: 1}, 6: {1: 1, 2: 1, 3: 0}, 7: {1: 1, 2: 1, 3: 0}, 8: {1: 1, 2: 1, 3: 1}}","{1: {1: 1, 2: 1, 3: 0}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 1}, 4: {1: 0, 2: 0, 3: 0}, 5: {1: 1, 2: 0, 3: 1}, 6: {1: 0, 2: 0, 3: 0}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 1}}","{1: {1: 0, 2: 0, 3: 1}, 2: {1: 0, 2: 0, 3: 0}, 3: {1: 0, 2: 0, 3: 0}, 4: {1: 1, 2: 0, 3: 1}, 5: {1: 0, 2: 0, 3: 0}, 6: {1: 0, 2: 0, 3: 1}, 7: {1: 0, 2: 0, 3: 0}, 8: {1: 0, 2: 0, 3: 0}}",Master Problem DADK Failed
